URL,Sold_Price,Make,Model,Mileage,Title Status,Seller Type,Engine,Drivetrain,Transmission,Body Style,Exterior Color,Interior Color
https://carsandbids.com/auctions/9a4qdq28/2004-lexus-ls-430,"$9,200",Lexus,"LS
Save","98,900",Clean (TX),Dealer ($150 Doc Fee),4.3L V8,Rear-wheel drive,Automatic (6-Speed),Sedan,Mercury Metallic,Ash
https://carsandbids.com/auctions/K1lxJend/2017-bmw-m4-coupe-competition-package,"$44,500",BMW,"F8X M4
Save","32,700",Clean (CO),Private Party,3.0L Turbocharged I6,Rear-wheel drive,Automatic (7-Speed),Coupe,Sakhir Orange Metallic,Sakhir Orange
https://carsandbids.com/auctions/rxPZwL80/1991-alfa-romeo-164l,"$4,564",Alfa Romeo,"164
Save","153,300",Clean (CA),Private Party,3.0L V6,Front-wheel drive,Automatic (4-Speed),Sedan,Green,Tan
https://carsandbids.com/auctions/KPvxP8x7/2012-toyota-fj-cruiser,Toyota,"FJ Cruiser
Save","156,300",Clean (FL),Private Party,4.0L V6,4WD/AWD,Automatic (5-Speed),SUV/Crossover,Black,Black
https://carsandbids.com/auctions/9QBgVOgk/2022-chevrolet-camaro-coupe-lt1-callaway-sc630,"$41,000",Chevrolet,"Camaro
Save","3,200",Clean (NJ),Private Party,6.2L Supercharged V8,Rear-wheel drive,Manual (6-Speed),Coupe,Vivid Orange Metallic,Jet Black
https://carsandbids.com/auctions/r4JMQV8V/2018-mercedes-benz-metris-explorer-conversion,"$35,850",Mercedes-Benz,"Metris
Save","43,500",Clean (CO),Dealer,2.0L Turbocharged I4,Rear-wheel drive,Automatic (7-Speed),Van/Minivan,Obsidian Black Metallic,Black/Gray
https://carsandbids.com/auctions/rJAyoDEX/2008-toyota-4runner-sr5-4x4,"$19,750",Toyota,"4Runner
Save","185,000",Clean (AZ),Private Party,4.0L V6,4WD/AWD,Automatic (5-Speed),SUV/Crossover,Blizzard Pearl,Stone/Charcoal
https://carsandbids.com/auctions/92b0M1WJ/2003-bmw-m3-convertible-dinan-s3r,"$27,250",BMW,"E46 M3
Save","92,300",Clean (MN),Private Party,3.2L Supercharged I6,Rear-wheel drive,Manual (6-Speed),Convertible,Steel Grey Metallic,Cinnamon
https://carsandbids.com/auctions/rjRO5vJ0/2006-pontiac-gto,"$15,300",Pontiac,"GTO
Save","54,700",Clean (FL),Private Party,6.0L V8,Rear-wheel drive,Manual (6-Speed),Coupe,Impulse Blue Metallic,Blue
https://carsandbids.com/auctions/rx2ZELBO/2000-porsche-boxster-s,"$15,000",Porsche,"986 Boxster
Save","71,400",Clean (GA),Dealer,3.2L Flat-6,Rear-wheel drive,Manual (6-Speed),Convertible,Arctic Silver Metallic,Gray
https://carsandbids.com/auctions/3gG2jkzP/1995-mercedes-benz-sl500,"$8,069",Mercedes-Benz,"R129 SL
Save","111,300",Clean (GA),Dealer ($311 Doc Fee for GA),5.0L V8,Rear-wheel drive,Automatic (4-Speed),Convertible,Black,Black
https://carsandbids.com/auctions/3vJQnlVB/2006-lamborghini-murcielago-roadster,"$290,000",Lamborghini,"Murcielago
Save","19,900",Clean (CA),Private Party,6.2L V12,4WD/AWD,Manual (6-Speed),Convertible,Grigio Antares,Black/Gray
https://carsandbids.com/auctions/rN4aqPRG/2021-honda-civic-type-r-limited-edition,"$40,250",Honda,"Civic Type R
Save","10,300",Clean (UT),Private Party,2.0L Turbocharged I4,Front-wheel drive,Manual (6-Speed),Hatchback,Phoenix Yellow,Black/Red
https://carsandbids.com/auctions/3g66yzxz/2000-porsche-911-carrera-cabriolet,Porsche,"996 911
Save","17,500",Clean (GA),Dealer,3.4L Flat-6,Rear-wheel drive,Manual (6-Speed),Convertible,Ocean Blue Metallic,Savanna Beige
https://carsandbids.com/auctions/98qYv8jY/1994-oldsmobile-silhouette-special-edition,Oldsmobile,"Silhouette
Save","71,400",Clean (NY),Private Party,3.8L V6,Front-wheel drive,Automatic (4-Speed),Van/Minivan,Bright White,Ruby Red
https://carsandbids.com/auctions/KVpRRR5M/1994-land-rover-defender-90-nas-soft-top,"$58,500",Land Rover,"Defender
Save","51,100",Clean (MD),Private Party,3.9L V8,4WD/AWD,Manual (5-Speed),SUV/Crossover,AA Yellow,Gray
https://carsandbids.com/auctions/KmoDGJ0l/2009-bmw-m3-sedan,"$21,500",BMW,"E9X M3
Save","112,800",Clean (PA),Dealer,4.0L V8,Rear-wheel drive,Automatic (7-Speed),Sedan,Silverstone II Metallic,Black
https://carsandbids.com/auctions/3B0e20Y6/2013-mercedes-benz-e63-amg-wagon,"$23,250",Mercedes-Benz,"E-Class AMG
Save","106,500",Clean (TX),Private Party,5.5L Turbocharged V8,Rear-wheel drive,Automatic (7-Speed),Wagon,Tenorite Gray Metallic,Black
https://carsandbids.com/auctions/925OPNmY/2014-bmw-328i-xdrive-sports-wagon,BMW,"3 Series
Save","98,200",Clean (MA),Private Party,2.0L Turbocharged I4,4WD/AWD,Automatic (8-Speed),Wagon,Glacier Silver Metallic,Black
https://carsandbids.com/auctions/KZApwkER/1991-chevrolet-corvette-zr-1,"$25,250",Chevrolet,"C4 Corvette
Save","31,700",Clean (MI),Private Party,5.7L V8,Rear-wheel drive,Manual (6-Speed),Coupe,Black,Black
https://carsandbids.com/auctions/3pkylng9/2013-fiat-500-abarth,"$10,500",Fiat,"500 Abarth
Save","67,600",Clean (TX),Private Party,1.4L Turbocharged I4,Front-wheel drive,Manual (5-Speed),Hatchback,Rosso,Nero
https://carsandbids.com/auctions/304b5YjV/2007-bmw-335i-convertible,"$16,800",BMW,"3 Series
Save","28,000",Clean (MA),Private Party,3.0L Turbocharged I6,Rear-wheel drive,Automatic (6-Speed),Convertible,Monaco Blue Metallic,Saddle Brown
https://carsandbids.com/auctions/KdjVBJ6y/2017-ford-focus-rs,"$28,500",Ford,"Focus RS
Save","38,200",Clean (TX),Private Party,2.3L Turbocharged I4,4WD/AWD,Manual (6-Speed),Hatchback,Shadow Black,Charcoal Black
https://carsandbids.com/auctions/KP7xk8nV/2012-bmw-x5-xdrive35d,"$5,010",BMW,"X5
Save","145,400",Clean (IL),Dealer ($347 Doc Fee),3.0L Turbodiesel I6,4WD/AWD,Automatic (6-Speed),SUV/Crossover,Black Sapphire Metallic,Sand Beige
https://carsandbids.com/auctions/KYMg6kz5/2003-audi-rs6,"$13,250",Audi,"C5 RS6
Save","77,200",Clean (MS),Private Party,4.2L Turbocharged V8,4WD/AWD,Automatic (5-Speed),Sedan,Ebony Black Pearl Effect,Black
https://carsandbids.com/auctions/r4Bw6jNg/2013-porsche-panamera-turbo-s,"$26,916",Porsche,"Panamera
Save","85,600",Clean (CA),Private Party,4.8L Turbocharged V8,4WD/AWD,Automatic (7-Speed),Sedan,Gray,Black
https://carsandbids.com/auctions/9nn2RN29/1987-porsche-944-turbo,"$15,500",Porsche,"944
Save","155,900",Clean (CA),Private Party,2.5L Turbocharged I4,Rear-wheel drive,Manual (5-Speed),Coupe,Guards Red,Black
https://carsandbids.com/auctions/r4oVWN4y/2000-mercedes-benz-e430-sedan,"$7,777",Mercedes-Benz,"E-Class
Save","50,200",Clean (VA),Private Party,4.3L V8,Rear-wheel drive,Automatic (5-Speed),Sedan,Glacier White,Java
https://carsandbids.com/auctions/92L0J1A6/1999-land-rover-defender-110,"$25,750",Land Rover,"Defender
Save","150,400",Clean (TX),Private Party,2.5L Turbodiesel I5,4WD/AWD,Manual (5-Speed),SUV/Crossover,Green,Tan
https://carsandbids.com/auctions/K14xkA5j/2004-lexus-lx-470,"$9,000",Lexus,"LX
Save","276,800",Clean (FL),Dealer,4.7L V8,4WD/AWD,Automatic (5-Speed),SUV/Crossover,Sand Dollar Pearl,Ivory
https://carsandbids.com/auctions/3zqj7GdP/2016-tesla-model-s-75,"$18,000",Tesla,"Model S
Save","130,600",Clean (AZ),Private Party,Single Motor,Rear-wheel drive,Automatic,Sedan,Deep Blue Metallic,Black
https://carsandbids.com/auctions/rEQmo2La/2007-porsche-911-carrera-4s-coupe,Porsche,"997 911
Save","96,200",Clean (MT),Dealer,3.8L Flat-6,4WD/AWD,Automatic (5-Speed),Coupe,Black,Sand Beige
https://carsandbids.com/auctions/9eMzQm4d/2003-ford-focus-svt-5-door,"$6,400",Ford,"Focus
Save","86,500",Clean (MD),Private Party,2.0L I4,Front-wheel drive,Manual (6-Speed),Hatchback,Infra-Red,Red/Black
https://carsandbids.com/auctions/36Mv4yzl/2004-gmc-yukon-xl-2500-slt-4x4,"$16,000",GMC,"Yukon
Save","124,200",Clean (OK),Dealer,8.1L V8,4WD/AWD,Automatic (4-Speed),SUV/Crossover,Blue,Gray
https://carsandbids.com/auctions/9eDqGG7y/2016-bmw-m3,BMW,"F80 M3
Save","58,700",Clean (CA),Private Party,3.0L Turbocharged I6,Rear-wheel drive,Automatic (7-Speed),Sedan,Black Sapphire Metallic,Black
https://carsandbids.com/auctions/KmRE2pjb/2014-jeep-grand-cherokee-overland-4x4,"$8,300",Jeep,"Cherokee
Save","148,400",Clean (AL),Dealer,3.0L Turbodiesel V6,4WD/AWD,Automatic (8-Speed),SUV/Crossover,Brilliant Black Crystal,Morocco Black
https://carsandbids.com/auctions/rwOGR22l/1993-volkswagen-golf-cl,"$6,500",Volkswagen,"Golf
Save","9,800",Clean (NM),Private Party,1.4L I4,Front-wheel drive,Manual (4-Speed),Hatchback,Windsor Blue,Blue
https://carsandbids.com/auctions/r4pMaV1A/2011-chevrolet-corvette-grand-sport-coupe,"$32,000",Chevrolet,"C6 Corvette
Save","37,000",Clean (FL),Private Party,6.2L V8,Rear-wheel drive,Manual (6-Speed),Coupe,Crystal Red Metallic,Beige/Black
https://carsandbids.com/auctions/35RnvZDB/2006-bmw-330ci-zhp-convertible,"$9,200",BMW,"3 Series
Save","81,000",Clean (WI),Dealer ($195 Doc Fee),3.0L I6,Rear-wheel drive,Automatic (5-Speed),Convertible,Black,Black
https://carsandbids.com/auctions/3yY7qLyp/1969-chevrolet-corvette-stingray,"$27,200",Chevrolet,"C3 Corvette
Save","62,000 Miles Shown",Clean (AZ),Private Party,350CI V8,Rear-wheel drive,Manual (4-Speed),Coupe,Daytona Yellow,Black
https://carsandbids.com/auctions/3v7wgZvO/2014-mercedes-benz-sl550,"$18,250",Mercedes-Benz,"R231 SL
Save","70,700",Clean (FL),Dealer,4.7L Turbocharged V8,Rear-wheel drive,Automatic (7-Speed),Convertible,Tenorite Gray Metallic,Black/Porcelain
https://carsandbids.com/auctions/3oyOyjp2/2002-acura-35rl,"$7,450",Acura,"RL
Save","29,700",Clean (DE),Private Party,3.5L V6,Front-wheel drive,Automatic (4-Speed),Sedan,Shoreline Mist Metallic,Tan
https://carsandbids.com/auctions/37nvGRBx/2005-bmw-z4-30i-roadster,"$8,600",BMW,"Z4
Save","21,100",Clean (FL),Private Party,3.0L I6,Rear-wheel drive,Manual (6-Speed),Convertible,Toledo Blue Metallic,Beige
https://carsandbids.com/auctions/rJ6QZkjz/2019-volkswagen-golf-r,"$25,500",Volkswagen,"Golf R
Save","58,400",Clean (CA),Private Party,2.0L Turbocharged I4,4WD/AWD,Manual (6-Speed),Hatchback,Oryx White Pearl,Titan Black
https://carsandbids.com/auctions/rMzDeEqL/1996-toyota-liteace-fire-truck,"$5,200",Toyota,"Liteace
Save","5,900",Clean (NJ),Private Party,1.5L I4,Rear-wheel drive,Manual (5-Speed),Truck,Red,Gray
https://carsandbids.com/auctions/3gyBM0RR/2023-tesla-model-3-performance,"$30,000",Tesla,"Model 3
Save","12,500",Clean (AZ),Private Party,Dual Electric Motors,4WD/AWD,Automatic,Sedan,Solid Black,Black
https://carsandbids.com/auctions/KPZqQ46o/2008-toyota-land-cruiser,"$15,000",Toyota,"Land Cruiser
Save","277,900",Clean (FL),Private Party,5.7L V8,4WD/AWD,Automatic (6-Speed),SUV/Crossover,Gray Metallic,Dark Gray
https://carsandbids.com/auctions/30AEJjLj/2000-lexus-ls-400-platinum-series,"$8,100",Lexus,"LS
Save","120,000",Clean (TN),Private Party,4.0L V8,Rear-wheel drive,Automatic (5-Speed),Sedan,Black Onyx,Ivory
https://carsandbids.com/auctions/9XJX7bBj/2001-honda-s2000,"$25,000",Honda,"S2000
Save","55,800",Clean (VA),Private Party,2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Spa Yellow Pearl,Black
https://carsandbids.com/auctions/9Wn4N5bM/2016-mercedes-amg-gle63-s-coupe,"$39,750",Mercedes-Benz,"GLE-Class
Save","66,500",Clean (CA),Dealer,5.5L Turbocharged V8,4WD/AWD,Automatic (7-Speed),SUV/Crossover,Black,Black
https://carsandbids.com/auctions/98ZNy4BQ/1994-honda-integra-si-sedan,"$13,500",Acura,"Integra
Save","66,200",Clean (FL),Private Party,1.8L I4,Front-wheel drive,Manual (5-Speed),Sedan,Black,Gray
https://carsandbids.com/auctions/KVmV6Yn0/1972-chevrolet-chevelle-convertible,"$45,500",Chevrolet,"Chevelle
Save",250 Miles Shown - TMU,Clean (TX),Private Party,396ci V8,Rear-wheel drive,Manual (4-Speed),Convertible,Red,White
https://carsandbids.com/auctions/rM2GPOxG/1998-nissan-240sx,"$9,420",Nissan,"240SX
Save","108,200 Miles Shown - TMU",Clean (MN),Private Party,2.4L I4,Rear-wheel drive,Automatic (4-Speed),Coupe,Black,Gray
https://carsandbids.com/auctions/9QVAN6W7/2023-volvo-v60-recharge-t8-polestar-engineered,"$63,000",Volvo,"V60
Save","9,000",Clean (OH),Private Party,2.0L Turbocharged Hybrid I4,4WD/AWD,Automatic (8-Speed),Wagon,Thunder Grey Metallic,Black
https://carsandbids.com/auctions/3ykw8vEr/1983-honda-city-turbo-ii,"$21,000",Honda,"City
Save","30,400 Miles Shown",Clean (TX),Private Party,1.2L Turbocharged I4,Front-wheel drive,Manual (5-Speed),Hatchback,Windsor Dark Blue Metallic,Blue/Gray
https://carsandbids.com/auctions/3oROwjbo/2003-volkswagen-passat-w8-wagon,"$10,200",Volkswagen,"Passat
Save","160,400",Clean (NY),Private Party,4.0L W8,4WD/AWD,Manual (6-Speed),Wagon,Reflex Silver Metallic,Gray
https://carsandbids.com/auctions/98yNG4Nv/2010-porsche-cayenne-s-transsyberia,"$33,250",Porsche,"Cayenne
Save","56,000",Clean (CA),Private Party,4.8L V8,4WD/AWD,Automatic (6-Speed),SUV/Crossover,Meteor Grey Metallic/Crystal Silver Metallic,Black
https://carsandbids.com/auctions/3g46Vzmy/2005-pontiac-gto,"$13,500",Pontiac,"GTO
Save","21,900",Clean (NM),Dealer ($395 Doc Fee),6.0L V8,Rear-wheel drive,Automatic (4-Speed),Coupe,Torrid Red,Black
https://carsandbids.com/auctions/rNjDyL0G/1993-toyota-supra-turbo,"$35,500",Toyota,"Supra
Save","70,300",Clean (FL),Private Party,3.0L Turbocharged I6,Rear-wheel drive,Automatic (4-Speed),Coupe,Alpine Silver Metallic,Black
https://carsandbids.com/auctions/rJYyvJYN/2005-audi-s4-avant,"$8,100",Audi,"B6 S4
Save","80,300",Clean (VA),Dealer ($200 Doc Fee),4.2L V8,4WD/AWD,Manual (6-Speed),Wagon,Dolphin Grey Metallic,Black
https://carsandbids.com/auctions/366EaRn3/2001-bmw-z3-30i-roadster,"$8,000",BMW,"Z3
Save","75,700",Clean (CA),Dealer ($120 Fee),3.0L I6,Rear-wheel drive,Automatic (5-Speed),Convertible,Titanium Silver Metallic,Black
https://carsandbids.com/auctions/KVw72vlr/2001-porsche-911-carrera-cabriolet,"$20,500",Porsche,"996 911
Save","90,800",Clean (CA),Dealer,3.4L Flat-6,Rear-wheel drive,Automatic (5-Speed),Convertible,Orient Red Metallic,Savanna Beige
https://carsandbids.com/auctions/3LGv5057/2007-mercedes-benz-g55-amg,"$25,500",Mercedes-Benz,"G Wagen
Save","142,000",Clean (NY),Private Party,5.4L Supercharged V8,4WD/AWD,Automatic (5-Speed),SUV/Crossover,Black,Black
https://carsandbids.com/auctions/3vQB2j4j/2010-bmw-328i-sedan,"$7,300",BMW,"3 Series
Save","77,100",Clean (NJ),Private Party,3.0L I6,Rear-wheel drive,Automatic (6-Speed),Sedan,Alpine White,Oyster
https://carsandbids.com/auctions/3REJ4zzp/2008-toyota-fj-cruiser,"$8,250",Toyota,"FJ Cruiser
Save","162,900 Miles Shown",Clean (MD),Private Party,4.0L V6,4WD/AWD,Automatic (5-Speed),SUV/Crossover,Voodoo Blue,Dark Charcoal
https://carsandbids.com/auctions/3LMlowbY/2015-volvo-s60-t6-polestar,"$11,100",Volvo,"S60
Save","111,100",Clean (FL),Private Party,3.0L Turbocharged I6,4WD/AWD,Automatic (6-Speed),Sedan,Black Sapphire Metallic,Black
https://carsandbids.com/auctions/KYbXz8Nx/1997-honda-civic-coupe,"$9,100",Honda,"Civic
Save","184,700 Miles Shown - TMU",Clean (NJ),Private Party,1.6L Turbocharged I4,Front-wheel drive,Manual (5-Speed),Coupe,Brandywine Red,Gray
https://carsandbids.com/auctions/9nY0mayp/2003-bmw-540i-sedan,"$10,500",BMW,"5 Series
Save","144,500",Clean (NJ),Private Party,4.4L Supercharged V8,Rear-wheel drive,Manual (6-Speed),Sedan,Titanium Silver Metallic,Black
https://carsandbids.com/auctions/rEMM0YJV/2016-range-rover-supercharged,"$19,750",Land Rover,"Range Rover
Save","96,800",Clean (NH),Dealer,5.0L Supercharged V8,4WD/AWD,Automatic (8-Speed),SUV/Crossover,Loire Blue Metallic,Tan
https://carsandbids.com/auctions/3qnkxqRe/2023-ford-f-150-shelby-super-snake,"$69,500",Ford,"F-150
Save","13,000",Clean (FL),Dealer ($799 Documentation Fee),5.0L Supercharged V8,4WD/AWD,Automatic (10-Speed),Truck,Star White Metallic,Black
https://carsandbids.com/auctions/3gg2dWee/2020-bmw-440i-coupe,"$22,250",BMW,"4 Series
Save","47,100",Clean (CA),Private Party,3.0L Turbocharged I6,Rear-wheel drive,Manual (6-Speed),Coupe,Mineral Gray Metallic,Coral Red
https://carsandbids.com/auctions/KZakagem/2006-chevrolet-corvette-convertible,"$19,800",Chevrolet,"C6 Corvette
Save","31,300",Clean (KS),Dealer,6.0L V8,Rear-wheel drive,Automatic (6-Speed),Convertible,Red,Black
https://carsandbids.com/auctions/35WY45dJ/2005-ford-f-550-super-duty-4x4-fire-truck,"$20,500",Ford,"Super Duty
Save","39,800",Clean (CA),Dealer,6.0L Turbodiesel V8,4WD/AWD,Automatic (5-Speed),Truck,Red,Gray
https://carsandbids.com/auctions/3O7AV8Bm/1998-nissan-pulsar-vz-r,"$6,600",Nissan,"Pulsar
Save","78,600",Clean (VA),Private Party,1.6L I4,Front-wheel drive,Manual (5-Speed),Hatchback,Black,Black/Gray
https://carsandbids.com/auctions/rkGjbJak/2015-porsche-macan-turbo,"$38,000",Porsche,"Macan
Save","29,100",Clean (FL),Private Party,3.6L Turbocharged V6,4WD/AWD,Automatic (7-Speed),SUV/Crossover,Black,Black/Garnet Red
https://carsandbids.com/auctions/3pjkzlBY/2010-mazdaspeed3,"$5,700",Mazda,"Mazdaspeed 3
Save","86,700",Clean (CO),Private Party,2.3L Turbocharged I4,Front-wheel drive,Manual (6-Speed),Hatchback,Liquid Silver Metallic,Black/Red
https://carsandbids.com/auctions/rNQaXPmP/2018-audi-s5-sportback-prestige,"$29,250",Audi,"S5
Save","65,100",Clean (TX),Private Party,3.0L Turbocharged V6,4WD/AWD,Automatic (8-Speed),Hatchback,Mythos Black Metallic,Magma Red
https://carsandbids.com/auctions/3RpRxXbm/2014-audi-a7-tdi-prestige,"$13,700",Audi,"A7
Save","127,700",Clean (CA),Private Party,3.0L Turbodiesel V6,4WD/AWD,Automatic (8-Speed),Sedan,Phantom Black Pearl,Black
https://carsandbids.com/auctions/92bOVNGx/2012-cadillac-cts-sport-wagon,"$11,900",Cadillac,"CTS
Save","96,900",Clean (MO),Private Party,3.6L V6,4WD/AWD,Automatic (6-Speed),Wagon,Crystal Red,Beige
https://carsandbids.com/auctions/rGWMzkjd/2021-ford-mustang-gt-shelby-super-snake-convertible,"$79,000",Ford,"Mustang
Save","2,800",Clean (TX),Dealer,5.0L Supercharged V8,Rear-wheel drive,Automatic (10-Speed),Convertible,Shadow Black,Ebony
https://carsandbids.com/auctions/3vWQ5laR/2003-land-rover-freelander-se,"$7,600",Land Rover,"Freelander
Save","48,400",Clean (MD),Dealer,2.5L V6,4WD/AWD,Automatic (5-Speed),SUV/Crossover,White,Gray
https://carsandbids.com/auctions/KDvJl1m0/2018-tesla-model-3-long-range-awd,"$16,300",Tesla,"Model 3
Save","96,500",Clean (NY),Private Party,Dual Electric Motors,4WD/AWD,Automatic,Sedan,Midnight Silver Metallic,Black
https://carsandbids.com/auctions/rkQgjw5L/2016-bmw-m3,"$30,500",BMW,"F80 M3
Save","72,100",Clean (IL),Private Party,3.0L Turbocharged I6,Rear-wheel drive,Automatic (7-Speed),Sedan,Sakhir Orange Metallic,Black
https://carsandbids.com/auctions/9XB5Mxmz/2013-bmw-x5-xdrive35i,"$14,350",BMW,"X5
Save","42,500",Clean (CA),Dealer ($75 Doc Fee),3.0L Turbocharged I6,4WD/AWD,Automatic (8-Speed),SUV/Crossover,Titanium Silver Metallic,Black
https://carsandbids.com/auctions/3BvRzA54/2016-bmw-m235i-coupe,"$13,799",BMW,"2 Series
Save","89,500",Clean (SC),Private Party,3.0L Turbocharged I6,Rear-wheel drive,Automatic (8-Speed),Coupe,Black Sapphire Metallic,Black
https://carsandbids.com/auctions/9WdbRAkB/2015-jeep-grand-cherokee-srt,"$35,000",Jeep,"Grand Cherokee
Save","30,100",Clean (VA),Private Party,6.4L Supercharged V8,4WD/AWD,Automatic (8-Speed),SUV/Crossover,Granite Crystal Metallic,Black/Sepia
https://carsandbids.com/auctions/9aYDDBDD/2010-maserati-granturismo-s,"$16,000",Maserati,"GranTurismo
Save","17,200",Clean (GA),Private Party,4.7L V8,Rear-wheel drive,Automatic (6-Speed),Coupe,Black,Black
https://carsandbids.com/auctions/3v7BewLB/2009-audi-tt-quattro-coupe,"$7,600",Audi,"TT
Save","68,400",Clean (MN),Private Party,2.0L Turbocharged I4,4WD/AWD,Automatic (6-Speed),Coupe,Sahara Silver Metallic,Black
https://carsandbids.com/auctions/KYdg7kqL/2005-subaru-impreza-wrx-sti,"$22,500",Subaru,"WRX STI
Save","61,700",Clean (OH),Private Party,2.5L Turbocharged Flat-4,4WD/AWD,Manual (6-Speed),Sedan,WR Blue Pearl,Blue/Black
https://carsandbids.com/auctions/rwBGy2Dy/2004-jeep-wrangler-unlimited-4x4,"$8,200",Jeep,"Wrangler
Save","128,400",Clean (NC),Private Party,4.0L I6,4WD/AWD,Automatic (4-Speed),SUV/Crossover,Light Khaki Metallic,Dark Slate Gray
https://carsandbids.com/auctions/9QxgxwQD/2003-bmw-m5,BMW,"E39 M5
Save","123,500","Clean (ON, Canada)",Private Party,4.9L V8,Rear-wheel drive,Manual (6-Speed),Sedan,Titanium Silver Metallic,Silverstone/Black
https://carsandbids.com/auctions/3OaXlaDg/2023-nissan-frontier-pro-4x-crew-cab-4x4,"$28,575",Nissan,"Frontier
Save","31,000",Clean (FL),Private Party,3.8L V6,4WD/AWD,Automatic (9-Speed),Truck,Super Black,Charcoal
https://carsandbids.com/auctions/KdAPw5jp/2021-ford-mustang-premium-coupe,"$54,000",Ford,"Mustang
Save","4,000",Clean (PA),Dealer,2.3L Turbocharged I4,Rear-wheel drive,Automatic (10-Speed),Coupe,Turquoise,White
https://carsandbids.com/auctions/rNdDwLjW/1994-autozam-az-1-m2-1015,"$32,250",Autozam,"AZ-1
Save","63,400",Clean (NE),Private Party,657cc Turbocharged I3,Rear-wheel drive,Manual (5-Speed),Coupe,Silver,Black
https://carsandbids.com/auctions/rwWMVYXa/1972-ford-bronco,"$100,000",Ford,"Bronco
Save","1,300",Clean (MA),Dealer ($599 Document Fee),5.0L V8,4WD/AWD,Automatic (10-Speed),SUV/Crossover,Dark Jade Metallic,Brown
https://carsandbids.com/auctions/9AdBpW1o/2019-porsche-911-carrera-gts-coupe,"$128,500",Porsche,"991 911
Save","5,200",Clean (OR),Private Party,3.0L Turbocharged Flat-6,Rear-wheel drive,Manual (7-Speed),Coupe,White,Black/Luxor Beige
https://carsandbids.com/auctions/9lQv7BEM/1990-mazda-mx-5-miata,"$11,000",Mazda,"NA Miata
Save","39,400",Clean (AZ),Private Party,1.6L I4,Rear-wheel drive,Manual (5-Speed),Convertible,Classic Red,Black
https://carsandbids.com/auctions/KZYp84NZ/2005-honda-s2000,"$26,500",Honda,"S2000
Save","57,100",Clean (VA),Private Party,2.2L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Silverstone Metallic,Black
https://carsandbids.com/auctions/rwRMQYwN/1995-mitsubishi-pajero-mini-vr-ii-4x4,Mitsubishi,"Pajero Mini
Save","76,600",Clean (NY),Private Party,659cc Turbocharged I4,4WD/AWD,Automatic (3-Speed),SUV/Crossover,Green,Gray
https://carsandbids.com/auctions/rNApOx4E/2015-audi-s3,"$12,100",Audi,"S3
Save","82,800",Clean (VA),Private Party,2.0L Turbocharged I4,4WD/AWD,Automatic (6-Speed),Sedan,Panther Black Pearl,Black
https://carsandbids.com/auctions/301EV0Rp/2001-toyota-land-cruiser,"$11,000",Toyota,"Land Cruiser
Save","191,800",Clean (MA),Dealer,4.7L V8,4WD/AWD,Automatic (4-Speed),SUV/Crossover,Imperial Jade Mica,Gray
https://carsandbids.com/auctions/KV1RwRek/2009-jeep-wrangler-unlimited-x-4x4,"$8,500",Jeep,"Wrangler
Save","134,700",Clean (MA),Private Party,3.8L V6,4WD/AWD,Automatic (4-Speed),SUV/Crossover,Black,Dark Slate Grey
https://carsandbids.com/auctions/rjR7Bjyo/2016-chevrolet-corvette-stingray-z51-convertible,"$35,500",Chevrolet,"C7 Corvette
Save","62,600",Clean (CA),Dealer ($85 Doc Fee),6.2L V8,Rear-wheel drive,Automatic (8-Speed),Convertible,Torch Red,Kalahari
https://carsandbids.com/auctions/rJMQak6w/2024-tesla-cybertruck,"$64,500",Tesla,"Cybertruck
Save","5,100",Clean (GA),Private Party,Dual Electric Motors,4WD/AWD,Automatic,Truck,Stainless Steel,Black
https://carsandbids.com/auctions/KPvg1a5a/2003-mercedes-benz-sl500,"$9,100",Mercedes-Benz,"R230 SL
Save","40,900 Miles Shown",Clean (CA),Private Party,5.0L V8,Rear-wheel drive,Automatic (5-Speed),Convertible,Aegean Blue Metallic,Beige
https://carsandbids.com/auctions/3olaxOEa/2018-audi-a5-20t-quattro-coupe-premium-plus,"$14,100",Audi,"A5
Save","68,800",Clean (AZ),Dealer,2.0L Turbocharged I4,4WD/AWD,Automatic (7-Speed),Coupe,Monsoon Gray Metallic,Black
https://carsandbids.com/auctions/KDWqaL5G/2025-land-rover-defender-110-p400-sedona-edition,"$64,599",Land Rover,"Defender
Save","10,800",Clean (CA),Private Party,3.0L Turbocharged I6,4WD/AWD,Automatic (8-Speed),SUV/Crossover,Sedona Red,Ebony
https://carsandbids.com/auctions/rEv4aPdd/2009-bmw-m3-coupe,"$20,750",BMW,"E9X M3
Save","100,200",Clean (MN),Private Party,4.0L V8,Rear-wheel drive,Automatic (7-Speed),Coupe,Alpine White,Fox Red
https://carsandbids.com/auctions/rE4yPGOK/2022-tesla-model-y-long-range,"$28,765",Tesla,"Model Y
Save","20,500",Clean (GA),Private Party,Dual Electric Motors,4WD/AWD,Automatic,SUV/Crossover,Midnight Silver Metallic,Black/White
https://carsandbids.com/auctions/KDLJm1a8/1994-honda-acty-sdx-4wd,"$5,100",Honda,"Acty
Save","48,500",Clean (MD),Dealer,656cc I3,4WD/AWD,Manual (5-Speed),Truck,White,Gray
